tmdbId,vote_average,vote_count,popularity
272,7.718,21979,13.6037
15767,7.1,344,3.066
15648,6.14,801,3.7503
25248,6.942,77,5.8243
11451,5.818,2373,5.0001
11683,6.2,1690,5.7558
9722,5.084,1608,3.7633
2287,6.6,45,2.9442
1382,7.024,358,1.84
9534,6.7,329,6.33
33908,6.771,391,1.5138
276,7.152,358,0.9233
12574,4.471,156,4.0641
22553,6.4,95,2.9228
74,6.527,8838,9.0858
1667,7.076,1177,4.8289
7233,5.594,344,5.4707
9009,5.673,1077,1.1689
1553,6.909,475,1.0564
9738,5.802,9754,8.4297
14278,7.071,99,0.4327
9522,6.494,4564,6.3726
14922,5.6,116,4.632
10476,7.14,418,2.7897
11309,5.897,324,3.1566
31063,5.5,57,4.0933
1635,6.687,5666,7.2472
13341,5.8,277,3.6156
1696,6.8,1492,4.7913
1665,5.5,389,1.6167
9775,6.962,53,0.2447
11459,6.25,2394,5.4633
10048,5.471,1109,6.548
11648,5.927,483,4.2828
15258,5.9,173,5.6648
42719,6.16,50,1.9021
37632,5.117,266,3.7677
16320,7.364,3717,7.3807
308,6.921,1424,2.6835
25074,7.1,174,2.2992
39946,7.591,99,3.3038
6519,5.597,1252,4.416
13919,6.5,203,3.439
1444,6.5,238,1.843
11453,5.305,978,4.7215
9913,6.624,2193,4.2767
8292,6.811,2293,10.636
13922,6.522,362,3.5826
14166,5.8,139,5.429
501,7.5,908,6.0958
17824,5.675,223,2.8967
11328,7.191,494,3.6965
15907,7.3,200,2.2495
11848,7.012,511,2.7785
43313,6.186,43,3.8244
6957,6.414,7009,7.4844
11460,6.395,2438,2.4007
445,7.045,1196,2.4483
9564,6.012,1985,6.2663
20874,7.7,269,1.844
14175,5.55,937,5.7792
4442,5.842,2858,7.9722
13169,6.052,48,3.4279
9042,5.443,990,5.4651
1985,6.997,1632,3.8472
9335,6.317,3800,6.2284
9007,6.955,2491,2.3448
9777,6.338,713,3.5649
1830,7.337,5103,6.5519
10092,5.772,573,5.273
340,7.256,793,2.5701
1546,6.2,255,0.5795
65215,6.933,409,1.5528
10753,7.1,588,2.471
11636,7.156,778,3.4112
22575,6.478,92,0.5722
14286,7.504,116,2.0979
8814,5.185,2352,3.5606
9923,5.919,1252,1.3358
7553,6.214,946,7.2959
8202,5.639,2358,3.6226
3118,5.529,17,3.1435
1947,6.824,675,2.5921
9074,5.805,595,5.7069
16133,7.25,212,7.9913
10319,6.594,192,5.0551
8643,6.598,2944,6.0212
9315,6.451,2834,4.596
3933,7.583,9883,12.9421
8923,7.271,2483,3.7361
59,7.159,3532,4.094
257,6.743,1210,4.8939
15487,7.31,515,1.8669
398,6.98,1563,3.9757
647,7.156,1200,3.8383
14544,6.681,118,6.6104
11968,5.908,1571,3.556
14517,6.405,348,5.674
533,7.113,2972,5.3837
5236,7.16,2868,2.053
11344,7.4,945,3.1319
31056,7.773,398,2.4749
43807,7.196,52,3.5289
10700,0.0,0,0.0
5471,5.6,241,3.41
19082,7.7,138,2.1822
9763,6.764,1172,3.3027
10017,6.4,490,8.16
11931,6.203,1236,1.8237
10707,6.947,1036,1.3295
9910,6.046,690,5.1251
142,7.785,7341,6.8844
9621,6.193,1154,4.1474
9701,7.228,705,2.6533
3291,7.076,1058,2.5502
12920,7.026,417,3.3008
16608,7.0,679,5.8089
791,4.558,793,4.7087
2610,5.779,271,2.5681
8066,6.589,1443,4.2992
1656,6.126,2998,3.9578
6963,6.146,1036,1.6731
215,6.6,5676,4.5544
2313,6.0,823,3.8835
16729,7.0,289,3.0638
8274,5.467,2159,4.9991
42000,6.284,74,1.2411
1951,6.9,375,3.697
10851,6.341,1463,6.6226
25,6.673,3052,4.0193
9982,5.902,4054,12.1026
12877,7.111,570,4.9716
11661,7.378,898,9.5257
38761,4.41,112,2.3429
7974,7.3,282,5.2365
46917,7.5,70,1.4336
10033,6.222,1712,5.6935
231,6.416,1433,3.6573
68098,6.022,23,0.5306
8999,6.375,1090,3.1033
8555,5.989,806,4.6601
4348,8.1,8480,11.3631
9885,6.2,1238,6.5564
9392,6.972,4203,9.3942
674,7.8,21602,24.4426
69,7.5,3022,2.6005
1833,6.852,584,3.0232
6795,6.429,3448,7.2532
11421,7.465,487,2.7478
16156,6.385,78,1.9817
1420,7.206,417,2.4318
9005,5.9,322,1.5084
13499,6.181,866,5.7393
7548,5.9,469,4.7966
20345,7.1,808,1.9535
116,7.356,4239,5.2409
67,6.874,273,1.7967
411,7.136,11161,19.5562
254,6.887,8257,14.6949
1904,7.651,3262,5.65
9043,6.3,1035,6.5393
14695,5.253,335,5.2661
27031,8.212,252,2.0887
22908,6.935,62,3.5438
9515,6.305,497,2.6626
29595,6.223,74,0.7303
23478,6.179,145,2.1541
8290,7.926,1414,3.3948
8053,7.026,621,1.2301
612,7.135,2855,3.4222
9899,6.145,492,5.422
546,7.0,488,3.9593
2800,5.667,1208,3.7209
9641,6.2,2048,4.41
7552,6.21,2567,3.2295
9927,5.667,339,5.1911
9681,6.441,914,1.9074
10773,6.6,225,2.7382
88953,7.2,66,0.4613
13925,7.034,639,1.0727
9568,5.532,317,5.6974
11400,6.52,1225,1.7673
37910,6.5,320,2.1705
14241,6.934,91,3.908
79406,7.3,57,1.3041
38785,7.1,7,0.2022
4550,7.531,1791,4.1014
16433,5.798,42,3.5147
10045,6.803,1925,8.0005
1690,5.946,3809,5.9182
9900,6.5,710,3.7391
9044,6.7,819,5.0235
9918,7.423,764,9.1729
17379,7.2,823,4.5172
10982,6.3,1838,6.9909
834,6.601,4236,5.4636
25890,5.3,27,3.2244
39345,5.933,406,3.1738
12701,5.3,118,0.7808
21519,7.188,512,6.5606
28638,7.186,86,1.6192
7509,6.798,119,3.2482
2117,7.12,440,1.7816
9912,7.67,837,4.1522
1969,6.032,1141,3.226
8435,6.137,146,1.775
45759,5.74,75,1.3878
13275,6.847,542,4.011
11565,5.786,1656,5.6345
11283,6.684,3151,6.2483
31894,7.055,127,3.1196
9286,6.147,4376,7.3358
15363,6.4,253,4.9973
292,6.754,122,4.2235
1544,7.6,1081,3.5162
12096,5.851,2030,6.01
9975,6.51,540,7.0336
9754,5.834,992,5.393
10053,5.7,1103,5.3371
7515,5.9,332,2.058
9959,5.238,351,2.3984
14256,6.052,126,4.4813
9036,7.0,1771,2.692
10073,4.279,1023,3.2541
7304,6.979,1091,5.4387
9920,5.227,1662,5.8787
10025,6.166,1971,4.4311
9682,5.058,565,2.5725
2207,6.446,2021,3.8022
6877,5.828,1723,3.7035
14609,6.881,377,3.7273
950,6.716,10110,7.3714
1967,5.384,155,2.0153
752,7.898,15135,7.0619
9655,6.816,3201,6.5721
9388,7.188,2308,3.3963
9950,6.586,521,1.7006
388,7.398,6117,6.9537
868,6.949,333,5.9098
14191,6.458,1542,5.3853
18009,5.497,358,1.2108
19286,5.8,348,5.814
19287,4.6,256,3.1157
1379,6.701,152,2.4376
9792,6.453,3222,8.5678
10067,4.899,581,3.5519
35555,6.5,14,0.134
582,8.0,3924,4.8477
37939,6.888,85,2.2199
12763,6.873,726,2.3072
13222,7.686,137,3.8375
1561,7.434,268,0.946
186,7.479,4285,3.1
219,7.465,1834,4.5895
13751,7.1,343,3.7024
53961,7.9,218,3.1282
10069,5.779,794,6.0648
3093,5.0,810,4.5073
9270,6.8,1321,3.3537
28349,4.688,40,1.3614
10177,5.048,115,4.1396
16070,7.1,364,3.134
9035,6.537,1649,7.1359
9957,5.84,911,10.2742
9389,6.529,272,4.5233
460,6.132,57,0.8209
8998,5.1,592,3.9277
20521,6.587,86,2.112
4441,7.13,622,3.1065
84954,6.2,30,1.9995
11490,7.1,272,0.6248
11304,7.9,117,0.3925
4257,5.5,3425,7.4878
2652,6.813,2693,10.9053
9526,6.3,308,1.1759
5820,6.1,861,4.0395
9904,5.5,1102,7.7203
588,6.604,4604,8.8371
9310,5.0,308,3.3887
16367,6.699,351,4.8839
8982,7.12,895,4.4142
956,6.751,7360,9.5389
9530,5.888,1749,4.7648
9829,7.1,1574,3.9683
10115,6.821,591,3.174
10008,5.532,512,0.8611
7870,5.926,224,2.6886
7518,6.584,4677,8.3427
9786,6.1,227,4.0428
503,5.868,2227,7.4797
591,6.728,9778,9.4163
36668,6.412,10099,0.376
9767,5.901,2765,4.2918
13689,7.437,452,7.3974
920,7.014,14694,10.5067
15402,6.3,180,0.9889
80919,4.5,44,0.4564
38344,6.339,31,1.4504
806,5.65,1145,8.9279
9353,6.504,1766,7.2159
2044,7.0,2883,6.2008
9339,6.301,7317,5.0721
350,7.391,12610,13.5641
58,7.372,16712,18.6644
1819,5.62,1393,4.0095
2295,6.885,1426,4.7898
9697,5.561,1444,3.2012
4474,5.136,1496,3.8326
1887,6.697,2874,4.2269
13508,7.254,195,0.5896
1781,6.984,928,2.4545
16270,6.88,715,6.5701
10947,6.545,4701,3.783
17628,5.277,47,4.0465
17741,5.09,50,0.477
7549,7.509,1350,3.5005
9615,6.531,7327,2.3899
9513,5.6,2291,5.5486
20604,7.6,164,0.805
31692,6.2,92,2.1417
1452,5.8,4416,4.7258
7872,6.841,123,4.9285
18191,5.917,204,1.2364
14474,5.213,102,4.6215
773,7.7,7548,4.7139
21631,7.156,186,3.1659
1164,7.167,3936,4.8681
13141,5.57,93,6.9506
35199,6.9,46,6.298
15383,7.904,701,4.6735
47850,6.613,119,1.8108
9072,5.926,1836,9.9431
9297,6.696,4198,11.0186
326,5.485,1895,2.5617
512,6.59,1691,4.5921
9718,6.367,1798,2.9211
1593,6.594,10642,8.5331
1852,6.142,1742,3.7042
1262,7.279,2421,2.2945
82,6.0,1886,2.3837
1402,7.9,10293,8.4883
9293,6.1,1430,3.6572
9906,5.763,1430,6.3107
1948,6.648,4039,8.3615
148,6.959,217,2.3411
5289,6.319,1106,3.2156
9782,5.5,278,3.8199
9762,6.872,3804,4.7863
14113,5.304,624,6.4332
21712,7.466,310,1.4826
7859,6.642,913,3.5267
16998,6.069,116,0.4362
11559,6.509,587,3.5305
1023,7.442,745,1.8366
10118,5.306,469,1.3181
9788,6.426,1662,7.1009
11689,6.976,681,2.2241
33813,6.7,90,1.7264
1491,7.295,5136,11.4311
1165,6.949,1378,4.97
9988,5.865,581,5.3543
11652,7.014,988,5.353
13816,5.6,63,4.3809
15265,7.73,423,1.8494
11227,6.971,757,1.9846
33810,6.9,104,1.2844
41937,7.3,33,1.0489
24055,6.0,56,3.4794
9708,4.336,1373,4.0121
1116,7.339,857,1.5535
5072,6.275,636,5.4908
1249,6.081,430,3.5341
9954,5.601,1057,5.103
7511,6.03,388,1.7073
13075,6.075,143,5.3538
7512,6.361,3320,6.4597
1776,6.99,365,0.3783
1963,6.89,213,1.8684
10846,6.751,486,4.4427
1381,6.901,2966,11.4895
15097,7.466,1307,1.1034
300,6.98,808,2.4483
9676,5.636,1169,4.7507
6948,5.715,288,4.0276
9766,7.047,1051,3.4721
1595,6.1,48,1.8233
1666,6.8,220,0.9892
1579,7.592,5946,9.4478
9664,6.537,826,2.3576
12094,6.573,1206,4.0878
1717,5.8,324,0.8597
15624,6.3,174,1.9075
496,6.784,5726,3.8786
1417,7.757,11115,16.9619
4643,7.138,1601,8.5819
7484,6.17,2897,6.856
9842,5.471,375,1.2738
1422,8.159,15676,10.8257
10781,6.158,1889,3.4236
9794,5.6,677,5.6957
7510,5.747,253,2.3861
9895,5.919,482,5.1786
8975,5.968,801,6.2343
9672,6.495,211,1.9495
42236,6.914,238,1.566
46774,5.774,31,2.4353
10070,6.162,584,3.0815
1440,7.062,1084,8.4665
13364,7.11,205,2.8873
1523,7.418,2271,4.649
14201,6.7,66,1.6052
1378,6.3,548,6.2131
9693,7.61,7539,6.9022
1124,8.205,16960,9.6834
3683,6.858,1939,6.159
6077,7.037,241,3.1398
214,6.418,4784,3.6625
1123,6.2,138,2.0457
21173,5.6,77,2.139
11619,6.3,3982,7.2133
1427,7.4,4821,6.6312
13767,5.567,1128,3.3733
27295,4.835,85,2.8381
9726,6.665,1573,3.8715
2152,6.691,47,1.4887
14799,5.7,172,2.4839
21710,6.4,85,0.747
8588,7.462,157,5.124
36557,7.566,11267,10.3665
9836,6.215,5314,5.2482
9809,5.755,316,4.2688
7551,6.87,5090,7.0585
10741,6.4,412,2.9713
2357,6.2,270,4.2727
1581,7.09,5395,7.7407
7873,6.437,732,2.7814
8324,6.1,382,3.7428
5698,6.999,665,2.8765
2179,6.773,1692,3.3262
2447,6.922,243,1.7478
1372,7.553,8036,6.3658
9986,6.228,1424,3.8553
2486,5.126,3373,4.2153
1246,6.877,3677,10.3138
18615,6.104,294,3.3602
13210,6.9,151,3.3113
12795,6.0,212,3.2081
14202,7.251,1228,4.2291
11170,6.876,757,3.0232
1247,6.345,1235,2.789
1125,6.714,1053,6.0887
1646,7.9,2355,6.9741
58923,0.0,0,0.0
1730,6.988,1200,2.0114
8618,6.6,210,1.6868
1259,7.088,949,2.1649
9053,5.261,879,6.6354
1494,6.855,784,3.8288
182,5.8,332,1.6694
1251,7.479,2175,5.1685
9656,5.2,586,7.7105
1931,7.065,490,3.8221
13967,6.623,517,6.0793
8275,5.508,2117,10.7692
13771,6.634,153,6.3612
11578,7.2,301,1.7348
11972,7.588,298,0.9905
4283,6.059,431,2.856
7457,6.7,1451,3.353
8398,5.9,960,3.7818
3549,7.117,460,3.5378
1265,7.307,5056,9.7532
14137,5.123,69,4.5798
15689,4.744,39,8.5789
13365,7.343,54,0.9606
10758,6.706,552,3.913
51863,7.2,106,1.6534
13668,5.914,590,2.1854
7516,6.481,1750,5.8108
10075,5.55,322,7.3412
9760,3.876,1610,5.0367
9966,5.7,835,1.9477
1257,5.869,655,3.633
1248,6.253,2335,0.8137
9757,5.7,2510,10.7855
5206,6.567,305,2.6716
14761,7.254,183,0.4227
2062,7.833,17930,14.6775
2266,6.8,797,4.9959
5172,6.235,355,2.6173
9965,5.992,185,4.1883
37725,6.518,1083,3.707
13517,5.6,102,1.5362
17266,0.0,0,0.0
9828,6.2,445,1.6812
1250,5.581,6247,11.1015
4169,6.608,634,4.3729
16555,6.9,134,1.357
11172,6.437,1742,1.8412
3594,6.416,3378,5.3028
10090,5.755,259,1.7557
7874,6.845,919,3.9873
13393,7.4,360,2.0481
12271,5.987,261,3.4846
4638,7.561,8006,9.7528
1993,6.5,142,4.0809
12554,7.189,365,3.1086
1738,6.114,3134,6.2667
15163,6.903,310,3.8145
10845,5.401,283,8.8404
1949,7.5,11160,6.6887
11330,7.2,403,4.3228
10942,6.409,181,1.8064
27040,7.6,417,0.559
11199,5.973,2375,8.4299
1271,7.191,14320,7.4849
10790,5.484,247,3.6094
14055,6.378,439,3.448
2267,6.334,473,1.9226
6691,6.382,760,1.9181
1255,6.978,2995,4.5775
2977,7.3,1214,4.6672
16727,6.736,180,0.7667
14434,5.342,196,3.6947
9963,6.274,1629,1.8844
14001,6.449,2373,11.6225
2355,7.212,1138,4.7161
16385,6.582,67,3.7029
7485,7.123,5224,13.3934
9793,5.578,1554,6.5236
1273,6.151,1162,5.54
9075,7.445,1211,1.7396
8270,6.661,673,10.3293
9955,6.115,1836,2.9616
10172,5.84,662,3.6298
253768,0.0,0,0.0
1683,5.7,862,4.395
1267,6.928,3031,8.3902
16018,6.759,56,7.303
22311,6.255,245,3.5515
1272,6.966,4046,3.7997
9903,6.233,225,0.7176
13377,7.489,1089,6.4568
8271,6.687,3920,3.0669
13158,6.5,129,0.8663
1407,7.377,1682,5.742
6145,7.263,4145,8.7163
10294,6.272,1565,1.9385
13067,5.9,512,4.8595
1268,6.371,3005,5.468
9785,6.341,564,3.671
13280,4.706,97,4.2618
559,6.447,14783,13.6545
1950,5.6,277,3.7402
13352,6.0,98,1.9398
20553,7.42,75,1.4566
13894,7.5,63,0.4932
14240,6.088,512,1.3051
13171,5.3,248,6.6524
4977,7.8,2688,5.8492
2269,6.142,566,2.2266
11798,7.482,1345,1.4719
1919,7.004,232,3.4885
4964,6.302,4127,4.6946
2976,6.666,2562,7.2975
1562,6.605,5181,6.1305
11205,6.9,414,3.1704
36676,7.1,88,0.9358
810,6.298,9478,11.7054
5723,7.405,1399,4.6623
285,7.265,15037,17.426
12526,6.112,587,3.6555
3432,6.927,1801,3.6188
14208,6.271,609,3.832
14207,6.289,680,6.7456
24200,5.525,81,7.6265
5488,7.011,558,1.5813
10063,5.454,402,2.7378
12225,6.949,1331,4.2504
298,6.7,6652,4.6229
10832,6.131,568,2.7599
2241,6.698,116,7.9762
1691,5.8,2137,5.5701
1990,6.5,573,3.9839
170261,6.767,15,0.813
22049,4.2,203,3.1061
9408,6.475,2643,4.73
1979,5.625,8206,7.0231
14043,6.072,534,4.4151
10288,6.433,472,1.8667
1991,6.837,5415,8.7698
9952,6.957,1343,7.4087
17320,5.977,87,2.1682
21427,5.959,539,6.7727
11211,6.728,845,0.4448
49870,0.0,0,0.0
2359,7.348,741,4.462
1988,6.407,349,4.9311
3021,6.693,4690,4.5237
2196,6.904,1849,4.7884
1571,6.634,6133,8.04
2959,5.668,889,2.2024
2698,5.586,4453,3.819
1858,6.82,11849,3.3318
675,7.674,20296,19.6422
3563,6.09,2452,3.0692
16083,6.119,168,3.1817
37292,6.736,212,5.1236
24582,7.125,52,7.7656
4688,7.133,1399,1.7063
10074,6.389,1051,3.4735
2270,7.3,4270,8.6662
35,7.015,8334,8.1184
5857,4.5,384,3.7014
3638,6.684,1438,3.9055
8669,6.675,673,4.2204
2503,7.432,8071,4.7721
54546,5.6,13,0.5312
10795,7.227,1463,4.5456
8363,7.258,7755,6.9954
17350,5.517,1257,1.1876
5174,6.486,3547,7.2727
9703,5.595,829,3.0534
9750,5.267,571,1.4773
10760,6.5,1079,7.1269
4349,6.722,1744,4.8906
13068,6.2,194,6.4056
14144,4.856,494,2.1694
4858,6.032,1613,2.2975
12435,6.4,1206,2.8831
2082,6.221,2473,3.3731
11835,6.775,1198,2.2667
1845,6.2,402,2.4755
13958,7.737,470,5.6453
2335,5.596,1297,8.4747
10961,6.5,486,0.9824
10071,5.01,143,3.7262
12994,6.0,451,4.4854
1992,6.685,3678,12.4899
5176,7.224,3846,6.9147
4141,6.483,1974,6.9232
13173,4.776,202,4.0766
14786,6.5,91,4.2017
4347,7.6,4519,4.6545
13529,6.689,119,3.2987
523,6.6,111,4.0717
2009,7.5,778,1.6882
12901,7.8,89,0.5184
4413,6.6,1017,1.8147
6973,6.781,1047,4.5103
4629,6.012,207,3.6409
15361,5.85,70,2.8529
5353,6.487,344,3.728
2252,7.35,3559,6.2976
30365,7.8,19,0.0844
13754,7.4,396,1.4139
6641,5.736,339,3.5697
8414,6.4,168,0.4935
244797,0.0,0,0.0
7737,6.304,4404,1.2191
13257,5.041,470,5.9359
10030,5.9,1594,4.2068
5915,7.799,9879,4.4274
13680,6.51,2134,6.8446
4588,7.234,759,7.0616
2274,5.442,432,3.1979
9038,5.737,1690,4.8359
7211,6.569,1300,4.1011
4538,7.153,3770,3.7199
2001,6.693,1443,1.9498
4517,6.705,1275,5.3808
4566,6.8,1871,5.895
4520,6.3,565,3.1545
6615,7.195,1955,4.8922
4513,6.4,2944,7.9365
4771,7.3,3987,3.9539
10759,4.82,158,7.7606
14251,5.857,63,0.3272
4512,7.047,2656,3.7145
13197,5.9,108,3.7719
2011,7.885,2053,1.7294
5708,7.528,890,3.1959
5951,6.49,386,2.7999
15667,5.335,228,1.3116
3603,5.779,792,9.6685
2014,7.208,341,1.2591
663,6.165,3982,3.8856
15651,6.938,56,0.8205
14279,6.969,49,1.0442
7347,8.059,2589,4.4383
5718,6.43,370,3.5027
4982,7.591,5784,5.2435
5559,6.025,5088,8.2447
7972,7.108,1633,6.5504
2013,7.6,1225,1.2553
6977,7.947,12805,8.9791
4953,6.312,1416,3.5855
10520,5.462,52,3.1511
37368,5.9,45,6.8136
5123,7.413,2778,6.9381
13363,7.625,2743,7.7815
4515,6.006,803,1.9897
2310,5.9,2950,6.1418
4723,5.2,578,4.4878
16768,7.1,52,0.2738
24732,6.7,55,4.9328
12555,6.824,111,2.348
5876,6.936,5590,6.7548
4523,6.842,5581,4.8192
1620,6.1,3522,7.4036
13483,6.545,1434,2.4949
2268,6.078,4711,6.4092
6479,7.21,16393,8.3258
6477,5.827,4633,7.7891
7249,7.372,731,1.3835
13998,5.8,308,1.0647
3902,6.505,747,3.7897
8272,6.875,415,6.065
13186,6.138,1479,8.3175
6537,7.229,3017,6.373
7326,7.054,7437,4.507
33003,6.833,30,0.6608
1989,6.4,812,1.9446
13348,7.2,170,4.4059
7350,7.186,3955,3.4749
7979,7.326,1207,7.4854
12171,5.599,284,2.6947
13198,6.948,595,1.5686
13885,7.178,6155,5.2371
6637,6.369,5370,4.8843
7345,8.075,7084,8.7413
6538,6.534,1584,4.5322
440,5.177,3155,11.2668
6575,6.608,716,1.5967
19103,5.737,95,3.9512
40860,7.1,145,2.0774
14118,6.306,103,3.8954
54318,6.54,1113,4.9205
69315,7.157,437,1.5689
6023,7.183,3405,2.467
6557,6.445,3287,4.93
4787,6.271,806,1.3998
7508,7.977,1256,5.6911
5259,7.003,164,1.4344
8329,7.218,4698,4.5206
2312,4.777,887,2.9632
7191,6.703,7505,6.7934
11908,5.779,689,3.6069
41845,6.2,16,1.5638
25078,7.05,160,1.1657
14069,7.782,2149,3.1134
14423,5.667,255,5.0584
8090,6.226,949,3.9157
7555,6.689,4119,6.9921
7278,4.1,1781,3.3517
14220,4.887,239,7.7616
13059,5.908,319,6.4519
11253,6.764,5442,5.2539
8321,7.5,5515,8.3812
53094,0.0,0,0.0
13054,6.322,225,2.241
13121,5.4,777,3.2835
8676,5.793,1536,3.7226
8247,6.162,6032,7.2812
8390,6.942,2546,5.2314
13641,6.3,383,4.355
7461,6.4,2090,6.7247
8204,6.674,2766,4.6052
8328,6.7,2360,4.4482
12184,6.695,2164,3.542
13260,5.632,844,1.7124
7942,6.206,713,3.9303
13362,6.941,244,4.7615
21373,4.2,60,2.3634
13493,5.461,400,1.6885
7840,5.501,3077,6.5088
8848,6.835,2478,4.1402
13460,6.0,1343,2.4575
12222,6.5,3442,7.899
8461,6.565,2172,3.6893
7862,7.366,661,6.9359
12246,6.781,734,3.3854
16666,7.2,19,0.6366
12177,4.1,746,4.8284
13025,5.586,841,5.1098
7985,6.729,1443,5.2403
7343,7.0,288,3.4634
13016,6.941,511,0.6754
14011,6.8,544,1.8106
14793,7.7,86,1.3813
14054,6.4,158,1.9215
28205,7.4,232,1.0695
155,8.524,34724,22.6752
8456,6.779,2409,5.1098
8457,5.828,1070,8.5102
7797,6.104,231,1.9209
8065,6.694,4889,6.0373
12890,5.82,275,3.6875
24411,5.9,206,4.4595
4942,5.859,480,2.9578
14044,6.947,141,1.5923
36223,6.282,87,1.3678
8988,6.137,266,3.5725
7944,6.865,174,1.3297
13312,6.8,885,1.8997
10488,5.927,1165,2.079
11152,5.924,1385,1.8695
9870,6.504,3570,5.7876
11918,5.281,1937,3.9515
1266,6.638,1597,3.9573
12473,7.128,482,1.9191
13335,6.3,1557,3.3572
8827,6.627,763,4.4865
7459,6.325,1694,6.6573
1729,6.629,1833,5.5376
10503,6.596,486,2.8332
13007,6.998,617,0.6837
9017,5.886,254,1.6846
25119,3.631,61,5.5355
13258,6.7,471,3.3699
14236,5.765,164,2.4744
7861,6.419,167,3.6718
8780,5.97,676,1.1293
13359,3.728,68,0.2976
8617,5.069,763,3.2139
1726,7.654,27473,15.3568
10761,6.446,1743,3.9524
12400,6.463,285,0.8873
8681,7.398,11743,12.8582
14784,7.615,1430,3.2428
9029,6.108,3182,5.0069
8277,5.652,1955,7.2674
12586,6.321,98,3.3378
2454,6.628,6600,6.7679
17483,7.7,489,4.3879
15356,6.638,750,6.1721
217,6.018,8736,6.5971
12808,6.7,46,2.7274
4564,6.572,2208,6.3332
10665,6.125,2566,12.0578
13636,6.827,133,0.4369
9022,5.574,686,3.7005
9502,7.308,12204,14.1086
14050,6.812,181,2.2898
14019,6.8,228,7.1691
10661,5.721,3940,6.36
13848,6.166,190,3.9635
45408,6.0,194,7.1965
12912,6.304,421,2.4047
14748,7.109,478,4.527
18467,6.1,85,4.2849
8645,5.397,3808,7.7473
1724,6.226,12334,8.1676
13405,6.663,163,1.2282
10681,8.103,19666,12.5366
8909,6.52,7364,7.7218
8960,6.351,9964,5.4498
11665,6.202,3741,3.9588
13019,5.76,225,1.3388
10748,5.902,486,4.4568
12889,6.967,591,2.3562
8359,6.456,135,3.5981
13003,6.9,126,3.5022
13990,6.4,298,5.7289
10842,7.2,200,1.8937
12172,7.5,284,3.4627
13009,4.7,389,7.283
13675,6.933,364,6.3937
14111,6.3,126,3.015
11631,6.978,6829,5.5726
8265,6.696,2511,2.0164
13022,6.3,731,5.3022
13353,7.497,435,4.1621
88751,6.083,5013,9.3192
11260,5.286,1492,2.157
13964,5.979,216,1.9407
14456,4.9,396,8.0967
6687,6.409,770,1.1795
12914,7.158,558,1.6849
13183,7.346,9658,7.62
12247,6.9,201,3.6152
22100,6.314,169,3.6539
13012,7.137,930,1.7
12133,6.557,3272,12.026
8836,5.845,1580,2.3905
14048,7.363,925,2.4793
18846,6.589,157,2.9079
11910,6.824,179,1.651
12192,5.7,494,2.6424
16725,5.96,124,5.1743
15865,6.346,114,8.9172
14061,6.185,386,3.7313
43680,7.874,170,1.7152
1735,5.507,4651,9.5589
10185,6.165,1197,5.817
10183,6.6,339,6.0632
5038,6.793,3890,4.8975
13851,6.7,738,2.735
13251,5.248,105,3.4546
10189,6.643,4038,3.5204
12289,7.124,857,3.4745
10188,6.3,795,1.9412
13300,5.119,215,4.1886
13649,6.5,3814,2.313
7446,6.698,6655,6.7309
12180,6.1,2129,6.1501
13107,5.915,183,2.0871
13256,5.3,481,6.7867
8885,7.679,1021,1.8265
13310,7.546,3120,4.6208
12621,5.89,187,6.5392
10483,6.29,3980,6.2129
12620,5.671,1973,3.2731
10186,6.044,610,10.084
15320,6.932,37,2.3376
13515,6.285,1958,5.1968
13637,6.195,349,1.8424
14298,6.827,98,5.8183
4944,6.667,5008,3.4061
13805,3.2,1092,9.4912
9381,5.667,2187,3.2607
13291,6.653,678,2.5993
14771,6.09,239,4.4776
8285,4.77,1029,1.2043
118309,0.0,0,0.0
13184,5.193,1058,2.2657
38019,6.0,15,1.4827
14458,5.426,236,3.3908
13389,5.882,1302,9.0358
13279,5.972,1115,8.2102
12797,6.528,1023,3.3922
16456,3.719,240,3.0744
12690,6.574,1050,2.7084
37776,4.4,8,0.24
13027,6.48,3007,5.2907
13092,6.004,801,1.6505
12182,6.444,1242,3.2604
46492,7.315,62,1.2642
8882,6.875,1258,6.9822
12783,6.993,1742,7.3416
12683,3.569,106,1.0745
225130,0.0,0,0.0
14976,6.3,609,0.9944
12113,6.631,3197,3.0225
13600,6.352,1822,3.3933
30266,6.2,59,1.8641
13051,5.394,2184,6.6923
10358,6.338,2558,3.6772
10523,6.2,659,4.2069
13596,5.641,775,2.2324
4960,7.545,1523,3.0995
12837,7.461,559,3.9508
13948,4.2,102,1.2836
7735,7.485,3489,8.9782
76406,7.021,94,1.483
12689,6.481,821,5.2423
13150,6.3,911,3.4676
14325,7.1,277,2.5799
16068,5.9,101,0.5482
15289,6.4,112,1.3911
13809,6.947,3139,2.1369
13253,6.9,575,1.1777
114796,0.0,0,0.0
10527,6.521,7203,9.264
8338,6.51,1328,4.9351
3580,7.58,4357,2.6294
20766,7.014,4096,3.3975
12405,7.728,11001,5.0167
10764,6.336,8237,5.4915
15373,6.487,2030,5.5985
8938,6.9,250,2.1281
13672,6.647,541,4.3605
42884,6.52,201,3.5809
14943,7.1,365,3.8418
4627,5.903,217,3.3844
13655,6.4,2139,1.5477
13905,0.0,0,0.0
11917,6.171,3699,4.7508
13523,6.392,1432,6.1068
22358,6.92,156,1.762
14405,5.4,1085,4.5795
